Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/orders,34,25,50000.0,54616.92480338238,2188.61831400136,109596.23829700286,116.55882352941177,0.30164273681384424,0.2217961300101796,55000,75000,76000,80000,100000,105000,110000,110000,110000,110000,110000
GET,/orders/ORD-2a9004990aa2425aac5632fc58e89d45,1,1,5018.530827997893,5018.530827997893,5018.530827997893,5018.530827997893,0.0,0.008871845200407184,0.008871845200407184,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/orders/ORD-56ac3dab03dc4facb9f17b10fe209395,1,0,31085.249600997486,31085.249600997486,31085.249600997486,31085.249600997486,395.0,0.008871845200407184,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,/orders/ORD-6d88a4bf61f244088e50cf1efcb4cecf,1,1,5016.861305994098,5016.861305994098,5016.861305994098,5016.861305994098,0.0,0.008871845200407184,0.008871845200407184,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/orders/ORD-af4cf44b48e14f809604a9031f8e7bbf,1,1,71.86464400001569,71.86464400001569,71.86464400001569,71.86464400001569,0.0,0.008871845200407184,0.008871845200407184,72,72,72,72,72,72,72,72,72,72,72
GET,/orders/ORD-de3afe5e88914c3b8b966f9b2361338f,1,1,7.847610002500005,7.847610002500005,7.847610002500005,7.847610002500005,0.0,0.008871845200407184,0.008871845200407184,8,8,8,8,8,8,8,8,8,8,8
GET,/orders?state=draft,12,3,38000.0,48997.40878741734,2254.596457001753,99290.5823109977,912.9166666666666,0.1064621424048862,0.02661553560122155,55000,65000,80000,80000,90000,99000,99000,99000,99000,99000,99000
,Aggregated,51,32,45000.0,48747.93534809806,7.847610002500005,109596.23829700286,300.2549019607843,0.45246410522076635,0.2838990464130299,45000,70000,76000,80000,99000,105000,105000,110000,110000,110000,110000
